timestamp,sessionID,datetime,type,imei,status,band,mcc,mnc,pci,rsrp,rsrq,asu,rssnr,ta,cqi,ci,lat,lon,alt,acc,speed,speed_acc
1687181417772,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:17.774Z,LTE,355017071801794,2147483647,6300,0,0,361,-92,-15,48,0,0,0,0,51.3249329,12.344441,155.09999084472656,8.369,1.0743083,2.14748365E9,
1687181417772,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:18.818Z,LTE,355017071801794,2147483647,100,262,2,433,-85,-8,55,13,8,10,8196628,51.3249348,12.3444426,155.09999084472656,8.416,1.0714271,2.14748365E9,
1687181417771,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:18.818Z,LTE,355017071801794,2147483647,100,0,0,434,-90,-12,50,0,0,0,0,51.3249348,12.3444426,155.09999084472656,8.416,1.0714271,2.14748365E9,
1687181417771,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:18.818Z,LTE,355017071801794,2147483647,6300,0,0,361,-92,-15,48,0,0,0,0,51.3249348,12.3444426,155.09999084472656,8.416,1.0714271,2.14748365E9,
1687181419861,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:19.862Z,LTE,355017071801794,2147483647,100,262,2,433,-87,-8,53,12,8,15,8196628,51.3249408,12.3444456,155.09999084472656,8.493,1.067435,2.14748365E9,
1687181419860,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:19.862Z,LTE,355017071801794,2147483647,100,0,0,434,-92,-11,48,0,0,0,0,51.3249408,12.3444456,155.09999084472656,8.493,1.067435,2.14748365E9,
1687181419860,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:20.889Z,LTE,355017071801794,2147483647,100,262,2,433,-87,-8,53,12,8,15,8196628,51.3249476,12.3444491,155.09999084472656,8.602,1.0645225,2.14748365E9,
1687181419861,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:20.889Z,LTE,355017071801794,2147483647,100,0,0,434,-92,-11,48,0,0,0,0,51.3249476,12.3444491,155.09999084472656,8.602,1.0645225,2.14748365E9,
1687181421940,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:22.987Z,LTE,355017071801794,2147483647,100,262,2,433,-86,-7,54,12,8,15,8196628,51.3249612,12.3444563,155.09999084472656,8.441,1.067946,2.14748365E9,
1687181424045,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:25.119Z,LTE,355017071801794,2147483647,100,262,2,433,-87,-9,53,11,8,15,8196628,51.3249772,12.3444644,155.09999084472656,7.919,1.0813462,2.14748365E9,
1687181424045,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:25.119Z,LTE,355017071801794,2147483647,100,0,0,434,-92,-13,48,0,0,0,0,51.3249772,12.3444644,155.09999084472656,7.919,1.0813462,2.14748365E9,
1687181426209,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:27.262Z,LTE,355017071801794,2147483647,100,262,2,433,-89,-10,51,13,8,15,8196628,51.3249946,12.3444752,155.09999084472656,7.401,1.081718,2.14748365E9,
1687181428316,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:28.330Z,LTE,355017071801794,2147483647,100,262,2,433,-82,-8,58,18,8,15,8196628,51.3250079,12.3444829,155.09999084472656,7.281,1.0953351,2.14748365E9,
1687181428315,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:29.364Z,LTE,355017071801794,2147483647,100,262,2,433,-82,-8,58,18,8,15,8196628,51.3250323,12.3444928,155.09999084472656,7.293,1.120759,2.14748365E9,
1687181430413,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:31.464Z,LTE,355017071801794,2147483647,100,262,2,433,-87,-7,53,17,8,15,8196628,51.3250681,12.3445064,155.09999084472656,7.237,1.1638213,2.14748365E9,
1687181432513,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:32.517Z,LTE,355017071801794,2147483647,100,262,2,433,-84,-9,56,20,8,15,8196628,51.325077,12.3445101,155.09999084472656,7.217,1.1694877,2.14748365E9,
1687181432512,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:33.558Z,LTE,355017071801794,2147483647,100,262,2,433,-84,-9,56,20,8,15,8196628,51.3251007,12.3445232,155.09999084472656,6.891,1.1940954,2.14748365E9,
1687181434613,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:35.643Z,LTE,355017071801794,2147483647,100,262,2,433,-81,-6,59,18,8,15,8196628,51.325124,12.3445368,155.09999084472656,6.267,1.2166839,2.14748365E9,
1687181436669,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:37.703Z,LTE,355017071801794,2147483647,100,262,2,433,-82,-7,58,14,8,15,8196628,51.3251507,12.3445466,155.09999084472656,6.134,1.2207143,2.14748365E9,
1687181438739,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:38.740Z,LTE,355017071801794,2147483647,100,262,2,433,-83,-7,57,13,8,15,8196628,51.3251657,12.3445547,155.09999084472656,6.232,1.2010258,2.14748365E9,
1687181438738,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:39.756Z,LTE,355017071801794,2147483647,100,262,2,433,-83,-7,57,13,8,15,8196628,51.3251715,12.3445599,155.09999084472656,6.354,1.1890069,2.14748365E9,
1687181440785,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:40.786Z,LTE,355017071801794,2147483647,100,262,2,433,-86,-7,54,13,8,15,8196628,51.3251799,12.3445705,155.09999084472656,6.314,1.1585226,2.14748365E9,
1687181440784,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:41.802Z,LTE,355017071801794,2147483647,100,262,2,433,-86,-7,54,13,8,15,8196628,51.3251902,12.3445807,155.0,6.044,1.1335301,2.14748365E9,
1687181442852,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:43.881Z,LTE,355017071801794,2147483647,100,262,2,433,-84,-6,56,20,8,15,8196628,51.3252116,12.3445952,155.0,5.694,1.103924,2.14748365E9,
1687181444926,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:45.975Z,LTE,355017071801794,2147483647,100,262,2,433,-86,-8,54,20,8,13,8196628,51.3252304,12.3446084,155.0,5.46,1.0893902,2.14748365E9,
1687181447026,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:48.074Z,LTE,355017071801794,2147483647,100,262,2,433,-81,-6,59,20,8,15,8196628,51.3252531,12.3446208,155.0,5.143,1.0945373,2.14748365E9,
1687181449130,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:50.174Z,LTE,355017071801794,2147483647,100,262,2,433,-83,-7,57,18,8,15,8196628,51.3252805,12.3446368,155.0,4.92,1.103323,2.14748365E9,
1687181451214,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:52.257Z,LTE,355017071801794,2147483647,100,262,2,433,-80,-7,60,20,8,15,8196628,51.3253088,12.3446535,155.0,4.849,1.1110865,2.14748365E9,
1687181453305,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:54.347Z,LTE,355017071801794,2147483647,100,262,2,433,-83,-8,57,16,8,15,8196628,51.3253352,12.3446674,155.0,4.961,1.1002802,2.14748365E9,
1687181455376,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:56.417Z,LTE,355017071801794,2147483647,100,262,2,433,-79,-6,61,19,8,15,8196628,51.3253668,12.3446843,155.0,4.903,1.0724895,2.14748365E9,
1687181457470,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:57.475Z,LTE,355017071801794,2147483647,100,262,2,433,-83,-8,57,19,8,11,8196628,51.3253668,12.3446843,155.0,4.903,1.0724895,2.14748365E9,
1687181457469,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:30:58.518Z,LTE,355017071801794,2147483647,100,262,2,433,-83,-8,57,19,8,11,8196628,51.3253828,12.3446904,155.0,4.861,1.0025836,2.14748365E9,
1687181459560,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:00.623Z,LTE,355017071801794,2147483647,100,262,2,433,-83,-6,57,17,8,15,8196628,51.3254084,12.3446996,155.0,5.175,1.0237588,2.14748365E9,
1687181459560,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:00.623Z,LTE,355017071801794,2147483647,6300,0,0,361,-87,-13,53,0,0,0,0,51.3254084,12.3446996,155.0,5.175,1.0237588,2.14748365E9,
1687181461666,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:02.700Z,LTE,355017071801794,2147483647,100,262,2,433,-79,-6,61,15,8,15,8196628,51.325431,12.3447071,155.0,5.394,1.0500554,2.14748365E9,
1687181463726,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:04.747Z,LTE,355017071801794,2147483647,100,262,2,433,-80,-7,60,17,8,15,8196628,51.3254565,12.3447228,155.0,5.422,1.0425236,2.14748365E9,
1687181465772,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:05.775Z,LTE,355017071801794,2147483647,100,262,2,433,-82,-12,58,11,8,15,8196628,51.3254677,12.3447303,155.0,5.429,1.024187,2.14748365E9,
1687181465773,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:06.814Z,LTE,355017071801794,2147483647,100,262,2,433,-82,-12,58,11,8,15,8196628,51.3254799,12.3447357,155.0,5.523,0.9797126,2.14748365E9,
1687181465773,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:06.814Z,LTE,355017071801794,2147483647,6300,0,0,361,-90,-19,50,0,0,0,0,51.3254799,12.3447357,155.0,5.523,0.9797126,2.14748365E9,
1687181467887,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:08.926Z,LTE,355017071801794,2147483647,100,262,2,433,-81,-6,59,12,8,15,8196628,51.3254974,12.3447416,155.0,5.653,0.9494706,2.14748365E9,
1687181469965,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:11.008Z,LTE,355017071801794,2147483647,100,262,2,433,-81,-6,59,19,8,15,8196628,51.3255153,12.3447525,155.0,5.765,0.8703437,2.14748365E9,
1687181469965,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:11.008Z,LTE,355017071801794,2147483647,6300,0,0,361,-86,-16,54,0,0,0,0,51.3255153,12.3447525,155.0,5.765,0.8703437,2.14748365E9,
1687181472084,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:12.089Z,LTE,355017071801794,2147483647,100,262,2,433,-80,-6,60,15,8,15,8196628,51.3255255,12.3447588,155.0,5.823,0.82671046,2.14748365E9,
1687181472083,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:13.167Z,LTE,355017071801794,2147483647,100,262,2,433,-80,-6,60,15,8,15,8196628,51.3255366,12.3447647,155.0,5.923,0.82321876,2.14748365E9,
1687181472083,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:13.167Z,LTE,355017071801794,2147483647,6300,0,0,361,-85,-15,55,0,0,0,0,51.3255366,12.3447647,155.0,5.923,0.82321876,2.14748365E9,
1687181474246,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:15.298Z,LTE,355017071801794,2147483647,100,262,2,433,-79,-5,61,19,8,15,8196628,51.3255537,12.3447745,155.0,6.078,0.804535,2.14748365E9,
1687181476341,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:17.387Z,LTE,355017071801794,2147483647,100,262,2,433,-79,-8,61,17,8,15,8196628,51.3255701,12.3447792,154.89999389648438,6.216,0.7578947,2.14748365E9,
1687181478442,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:19.490Z,LTE,355017071801794,2147483647,100,262,2,433,-79,-6,61,21,8,15,8196628,51.3255829,12.3447824,154.89999389648438,6.228,0.6408956,2.14748365E9,
1687181480547,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:21.626Z,LTE,355017071801794,2147483647,100,262,2,433,-84,-8,56,16,8,13,8196628,51.3256153,12.3448008,154.89999389648438,6.173,0.68638295,2.14748365E9,
1687181480547,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:21.626Z,LTE,355017071801794,2147483647,6300,0,0,361,-91,-18,49,0,0,0,0,51.3256153,12.3448008,154.89999389648438,6.173,0.68638295,2.14748365E9,
1687181482691,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:23.728Z,LTE,355017071801794,2147483647,100,262,2,433,-76,-7,64,15,8,15,8196628,51.3256483,12.3448171,154.89999389648438,6.26,0.7558544,2.14748365E9,
1687181482691,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:23.728Z,LTE,355017071801794,2147483647,6300,0,0,361,-87,-17,53,0,0,0,0,51.3256483,12.3448171,154.89999389648438,6.26,0.7558544,2.14748365E9,
1687181484758,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:24.760Z,LTE,355017071801794,2147483647,6300,0,0,361,-86,-19,54,0,0,0,0,51.3256643,12.3448273,154.89999389648438,6.284,0.780934,2.14748365E9,
1687181484758,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:25.783Z,LTE,355017071801794,2147483647,100,262,2,433,-81,-8,59,16,8,15,8196628,51.3256805,12.3448389,154.89999389648438,6.265,0.798798,2.14748365E9,
1687181484759,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:25.783Z,LTE,355017071801794,2147483647,6300,0,0,361,-86,-19,54,0,0,0,0,51.3256805,12.3448389,154.89999389648438,6.265,0.798798,2.14748365E9,
1687181486816,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:26.818Z,LTE,355017071801794,2147483647,100,262,2,433,-83,-7,57,12,8,14,8196628,51.3256966,12.3448492,155.29998779296875,6.219,0.8136323,2.14748365E9,
1687181486815,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:27.844Z,LTE,355017071801794,2147483647,100,262,2,433,-83,-7,57,12,8,14,8196628,51.3257082,12.3448554,155.29998779296875,6.174,0.8211437,2.14748365E9,
1687181488889,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:28.895Z,LTE,355017071801794,2147483647,100,262,2,433,-81,-8,59,8,8,15,8196628,51.3257161,12.34486,155.29998779296875,6.17,0.82688653,2.14748365E9,
1687181488890,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:29.953Z,LTE,355017071801794,2147483647,100,262,2,433,-81,-8,59,8,8,15,8196628,51.3257297,12.3448687,155.29998779296875,6.212,0.8336575,2.14748365E9,
1687181488889,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:29.953Z,LTE,355017071801794,2147483647,100,0,0,434,-88,-15,52,0,0,0,0,51.3257297,12.3448687,155.29998779296875,6.212,0.8336575,2.14748365E9,
1687181491004,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:31.009Z,LTE,355017071801794,2147483647,6300,0,0,361,-87,-18,53,0,0,0,0,51.3257426,12.3448769,155.29998779296875,6.313,0.84338707,2.14748365E9,
1687181491004,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:32.071Z,LTE,355017071801794,2147483647,100,262,2,433,-80,-12,60,7,8,15,8196628,51.3257541,12.344883,155.0,6.38,0.85627794,2.14748365E9,
1687181491003,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:32.071Z,LTE,355017071801794,2147483647,6300,0,0,361,-87,-18,53,0,0,0,0,51.3257541,12.344883,155.0,6.38,0.85627794,2.14748365E9,
1687181493124,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:33.128Z,LTE,355017071801794,2147483647,100,262,2,433,-79,-11,61,8,8,15,8196628,51.3257637,12.3448873,155.0,6.529,0.87641513,2.14748365E9,
1687181493123,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:34.168Z,LTE,355017071801794,2147483647,100,262,2,433,-79,-11,61,8,8,15,8196628,51.3257696,12.3448905,155.0,6.557,0.88326025,2.14748365E9,
1687181493123,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:34.168Z,LTE,355017071801794,2147483647,6300,0,0,361,-84,-17,56,0,0,0,0,51.3257696,12.3448905,155.0,6.557,0.88326025,2.14748365E9,
1687181495255,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:36.327Z,LTE,355017071801794,2147483647,100,262,2,433,-80,-8,60,14,8,15,8196628,51.3257978,12.3449035,155.0,6.83,0.9383218,2.14748365E9,
1687181495255,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:36.327Z,LTE,355017071801794,2147483647,100,0,0,434,-91,-12,49,0,0,0,0,51.3257978,12.3449035,155.0,6.83,0.9383218,2.14748365E9,
1687181497380,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:38.413Z,LTE,355017071801794,2147483647,100,262,2,433,-80,-7,60,12,8,11,8196628,51.3258126,12.3449119,155.0,7.253,0.97720796,2.14748365E9,
1687181499466,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:39.472Z,LTE,355017071801794,2147483647,100,262,2,433,-78,-6,62,9,8,15,8196628,51.3258233,12.3449184,155.0,7.413,0.99882,2.14748365E9,
1687181499467,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:40.519Z,LTE,355017071801794,2147483647,100,262,2,433,-78,-6,62,9,8,15,8196628,51.3258349,12.3449266,155.0,7.542,1.0221943,2.14748365E9,
1687181501581,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:42.627Z,LTE,355017071801794,2147483647,100,262,2,433,-78,-6,62,8,8,14,8196628,51.3258549,12.3449367,155.0,7.673,1.0567118,2.14748365E9,
1687181503661,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:44.709Z,LTE,355017071801794,2147483647,100,262,2,433,-79,-12,61,5,8,13,8196628,51.32586,12.3449392,155.0,7.788,1.0756893,2.14748365E9,
1687181503662,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:44.709Z,LTE,355017071801794,2147483647,6300,0,0,361,-81,-19,59,0,0,0,0,51.32586,12.3449392,155.0,7.788,1.0756893,2.14748365E9,
1687181505768,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:46.786Z,LTE,355017071801794,2147483647,100,262,2,433,-78,-7,62,10,8,15,8196628,51.325877,12.3449474,155.0,8.268,1.1174326,2.14748365E9,
1687181507809,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:48.842Z,LTE,355017071801794,2147483647,100,262,2,433,-75,-6,65,13,8,10,8196628,51.3258921,12.3449547,155.0,8.438,1.1396405,2.14748365E9,
1687181507808,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:48.842Z,LTE,355017071801794,2147483647,6300,0,0,361,-85,-15,55,0,0,0,0,51.3258921,12.3449547,155.0,8.438,1.1396405,2.14748365E9,
1687181509898,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:49.903Z,LTE,355017071801794,2147483647,6300,0,0,361,-83,-18,57,0,0,0,0,51.3259051,12.3449613,155.0,8.567,1.1530427,2.14748365E9,
1687181509897,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:50.980Z,LTE,355017071801794,2147483647,100,262,2,433,-80,-10,60,10,8,15,8196628,51.3259183,12.3449679,155.0,8.742,1.1616389,2.14748365E9,
1687181509897,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:50.980Z,LTE,355017071801794,2147483647,6300,0,0,361,-83,-18,57,0,0,0,0,51.3259183,12.3449679,155.0,8.742,1.1616389,2.14748365E9,
1687181512059,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:52.065Z,LTE,355017071801794,2147483647,100,262,2,433,-80,-7,60,8,8,15,8196628,51.325941,12.3449788,155.0,8.819,1.183786,2.14748365E9,
1687181512060,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:53.136Z,LTE,355017071801794,2147483647,100,262,2,433,-80,-7,60,8,8,15,8196628,51.3259675,12.3449918,155.0,8.755,1.208683,2.14748365E9,
1687181512060,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:53.136Z,LTE,355017071801794,2147483647,6300,0,0,361,-84,-16,56,0,0,0,0,51.3259675,12.3449918,155.0,8.755,1.208683,2.14748365E9,
1687181514216,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:54.220Z,LTE,355017071801794,2147483647,100,262,2,433,-84,-7,56,16,8,15,8196628,51.3259828,12.345,155.0,8.623,1.2145207,2.14748365E9,
1687181514215,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:55.275Z,LTE,355017071801794,2147483647,100,262,2,433,-84,-7,56,16,8,15,8196628,51.3259972,12.3450094,155.0,8.312,1.2016703,2.14748365E9,
1687181514215,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:55.275Z,LTE,355017071801794,2147483647,6300,0,0,361,-87,-18,53,0,0,0,0,51.3259972,12.3450094,155.0,8.312,1.2016703,2.14748365E9,
1687181516349,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:57.373Z,LTE,355017071801794,2147483647,100,262,2,433,-82,-7,58,16,8,15,8196628,51.326021,12.3450241,155.0,7.914,1.1981405,2.14748365E9,
1687181518414,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:59.496Z,LTE,355017071801794,2147483647,100,262,2,433,-83,-8,57,18,8,15,8196628,51.3260564,12.3450455,155.0,7.668,1.1653138,2.14748365E9,
1687181518414,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:59.496Z,LTE,355017071801794,2147483647,100,0,0,434,-86,-10,54,0,0,0,0,51.3260564,12.3450455,155.0,7.668,1.1653138,2.14748365E9,
1687181518414,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:31:59.496Z,LTE,355017071801794,2147483647,6300,0,0,361,-86,-15,54,0,0,0,0,51.3260564,12.3450455,155.0,7.668,1.1653138,2.14748365E9,
1687181520600,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:01.676Z,LTE,355017071801794,2147483647,100,262,2,433,-88,-8,52,15,8,15,8196628,51.3260824,12.3450593,155.0,7.946,1.1371154,2.14748365E9,
1687181520600,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:01.676Z,LTE,355017071801794,2147483647,100,0,0,434,-89,-11,51,0,0,0,0,51.3260824,12.3450593,155.0,7.946,1.1371154,2.14748365E9,
1687181520599,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:01.676Z,LTE,355017071801794,2147483647,6300,0,0,361,-83,-14,57,0,0,0,0,51.3260824,12.3450593,155.0,7.946,1.1371154,2.14748365E9,
1687181522758,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:03.803Z,LTE,355017071801794,2147483647,100,262,2,433,-82,-8,58,8,8,15,8196628,51.3261221,12.3450826,154.89999389648438,8.432,1.1283336,2.14748365E9,
1687181522758,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:03.803Z,LTE,355017071801794,2147483647,100,0,0,434,-82,-8,58,0,0,0,0,51.3261221,12.3450826,154.89999389648438,8.432,1.1283336,2.14748365E9,
1687181522758,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:03.803Z,LTE,355017071801794,2147483647,6300,0,0,361,-85,-16,55,0,0,0,0,51.3261221,12.3450826,154.89999389648438,8.432,1.1283336,2.14748365E9,
1687181524847,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:04.850Z,LTE,355017071801794,2147483647,100,262,2,433,-84,-9,56,7,8,13,8196628,51.3261318,12.3450867,154.89999389648438,8.577,1.0527362,2.14748365E9,
1687181524847,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:04.850Z,LTE,355017071801794,2147483647,6300,0,0,361,-83,-16,57,0,0,0,0,51.3261318,12.3450867,154.89999389648438,8.577,1.0527362,2.14748365E9,
1687181524846,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:05.897Z,LTE,355017071801794,2147483647,100,262,2,433,-84,-9,56,7,8,13,8196628,51.3261475,12.3450927,154.89999389648438,8.71,0.9836391,2.14748365E9,
1687181524846,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:05.897Z,LTE,355017071801794,2147483647,100,0,0,434,-83,-8,57,0,0,0,0,51.3261475,12.3450927,154.89999389648438,8.71,0.9836391,2.14748365E9,
1687181524846,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:05.897Z,LTE,355017071801794,2147483647,6300,0,0,361,-83,-16,57,0,0,0,0,51.3261475,12.3450927,154.89999389648438,8.71,0.9836391,2.14748365E9,
1687181526992,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:06.999Z,LTE,355017071801794,2147483647,100,262,2,433,-85,-12,55,6,8,9,8196628,51.3261596,12.3450975,154.89999389648438,8.81,0.93464744,2.14748365E9,
1687181526992,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:06.999Z,LTE,355017071801794,2147483647,6300,0,0,361,-83,-15,57,0,0,0,0,51.3261596,12.3450975,154.89999389648438,8.81,0.93464744,2.14748365E9,
1687181526993,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:08.085Z,LTE,355017071801794,2147483647,100,262,2,433,-85,-12,55,6,8,9,8196628,51.3261766,12.3451045,154.89999389648438,9.164,0.9156645,2.14748365E9,
1687181526992,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:08.085Z,LTE,355017071801794,2147483647,100,0,0,434,-88,-10,52,0,0,0,0,51.3261766,12.3451045,154.89999389648438,9.164,0.9156645,2.14748365E9,
1687181526993,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:08.085Z,LTE,355017071801794,2147483647,6300,0,0,361,-83,-15,57,0,0,0,0,51.3261766,12.3451045,154.89999389648438,9.164,0.9156645,2.14748365E9,
1687181529183,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:09.190Z,LTE,355017071801794,2147483647,6300,0,0,361,-84,-14,56,0,0,0,0,51.3261869,12.3451088,154.89999389648438,9.254,0.9349577,2.14748365E9,
1687181529184,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:32:10.246Z,LTE,355017071801794,2147483647,100,262,2,433,-86,-12,54,4,8,11,8196628,51.3262196,12.3451245,154.89999389648438,9.782,1.0046659,2.14748365E9,
